container,vessel,shipped_date,week,audited,success
TRIU8497684,MSC CATERINA,04/03/2023 00:00,202309,1,1
TRIU8498130,MSC ALINA,05/03/2023 00:00,202310,0,
TRIU8498443,MSC ELODIE,19/02/2023 00:00,202308,0,
TRIU8498459,MSC ELODIE,19/02/2023 00:00,202308,1,1
TRIU8498470,MSC ALINA,05/03/2023 00:00,202310,0,
TRIU8499429,MSC VITA,21/01/2023 00:00,202303,1,0
TRIU8499440,MSC CATHERINE VI,13/01/2023 00:00,202302,1,1
TRIU8507674,MSC BRANKA,06/12/2022 00:00,202249,1,1
TRIU8508834,MSC ALINA,01/01/2000 00:00,199952,1,1
TRIU8509701,MSC CATERINA,04/03/2023 00:00,202309,0,
TRIU8510359,KALAHARI EXPRESS,12/02/2023 00:00,202307,1,1
TRIU8513126,MSC CASSANDRE,22/11/2022 00:00,202247,1,1
TRIU8513240,SANTA RITA,14/12/2022 00:00,202250,1,1
TRIU8513445,MOL PRESENCE,21/12/2022 00:00,202251,1,1
TRIU8519649,MSC ANCHORAGE,22/01/2023 00:00,202304,1,1
TRIU8562286,MSC ANZU,12/12/2022 00:00,202250,1,0
TRIU8564756,MSC ANCHORAGE,22/01/2023 00:00,202304,1,1
TRIU8565048,MSC VITA,21/01/2023 00:00,202303,1,1
TRIU8565665,MSC CATERINA,04/03/2023 00:00,202309,1,1
TRIU8566189,MSC LILY,24/12/2022 00:00,202251,1,1
TRIU8566240,MSC ATHENS,31/01/2023 00:00,202305,1,1
TRIU8566785,MSC CATHERINE VI,13/01/2023 00:00,202302,1,1
TRIU8568237,MSC CATERINA,04/03/2023 00:00,202309,1,1
TRIU8568474,MSC VITA,21/01/2023 00:00,202303,1,1
TRIU8569104,MSC ATHENS,31/01/2023 00:00,202305,1,1
TRIU8569167,MSC CAPRI,06/01/2023 00:00,202301,1,1
TRIU8569613,MSC ALINA,05/03/2023 00:00,202310,1,1
TRIU8569830,MSC ELODIE,01/12/2022 00:00,202248,1,1
TRIU8580572,MSC CATERINA,04/03/2023 00:00,202309,1,1
TRIU8580818,MSC SHIRLEY,04/02/2023 00:00,202305,1,1
TRIU8581033,MSC ALINA,05/03/2023 00:00,202310,0,
TRIU8581286,MSC VITA,21/01/2023 00:00,202303,1,1
TRIU8583205,MSC BRANKA,06/12/2022 00:00,202249,1,1
TRIU8583437,MSC ELODIE,19/02/2023 00:00,202308,1,1
TRIU8583463,MSC ATHENS,31/01/2023 00:00,202305,1,1
TRIU8583519,MSC VITA,21/01/2023 00:00,202303,1,1
TRIU8583545,NELE MAERSK,30/01/2023 00:00,202305,0,
TRIU8583761,MSC VITA,21/01/2023 00:00,202303,1,1
TRIU8583822,MSC ALINA,05/03/2023 00:00,202310,0,
TRIU8584500,MSC VITA,21/01/2023 00:00,202303,1,1
TRIU8585255,MSC LILY,24/12/2022 00:00,202251,1,1
TRIU8586415,MSC ANCHORAGE,22/01/2023 00:00,202304,1,1
TRIU8587469,MSC ANCHORAGE,23/01/2023 00:00,202304,0,
TRIU8590903,MSC ALINA,04/03/2023 00:00,202309,1,1
TRIU8591324,SANTA ISABEL,05/02/2023 00:00,202306,0,
TRIU8592110,MSC ATHENS,31/01/2023 00:00,202305,1,1
TRIU8592927,MSC ELODIE,19/02/2023 00:00,202308,1,1
TRIU8593250,MSC VITA,21/01/2023 00:00,202303,1,1
TRIU8594344,MSC CATERINA,04/03/2023 00:00,202309,1,1
TRIU8595042,MSC ALINA,05/03/2023 00:00,202310,1,0
TRIU8595736,MSC ANCHORAGE,22/01/2023 00:00,202304,1,1
TRIU8595844,MSC ALINA,05/03/2023 00:00,202310,0,
TRIU8596136,MSC ALINA,05/03/2023 00:00,202310,0,
TRIU8596440,MSC ALINA,05/03/2023 00:00,202310,1,1
TRIU8598000,MOL PRESENCE,21/12/2022 00:00,202251,0,
TRIU8612875,MSC ELODIE,19/02/2023 00:00,202308,1,1
TRIU8615046,MAERSK LUZ,04/11/2022 00:00,202244,1,1
TRIU8625701,STANLEY A,03/03/2023 00:00,202309,1,1
TRIU8627263,SEAMAX STAMFORD,09/03/2023 00:00,202310,0,
TRIU8627915,SANTA CRUZ,28/12/2022 00:00,202252,1,1
TRIU8627957,MSC LILY,24/12/2022 00:00,202251,1,1
TRIU8628207,MSC VITA,21/01/2023 00:00,202303,0,
TRIU8629142,MSC ELODIE,01/12/2022 00:00,202248,1,1
TRIU8629271,MSC CATERINA,04/03/2023 00:00,202309,1,1
TRIU8629306,MSC ANCHORAGE,23/01/2023 00:00,202304,1,1
TRIU8630523,MSC ANZU,12/12/2022 00:00,202250,0,
TRIU8633991,MSC ELODIE,01/12/2022 00:00,202248,1,1
TRIU8634642,MSC INES,18/01/2023 00:00,202303,1,1
TRIU8650242,MSC ATHENS,31/01/2023 00:00,202305,1,1
TRIU8651315,MSC ELODIE,01/12/2022 00:00,202248,1,1
TRIU8651450,MSC ANZU,12/12/2022 00:00,202250,1,1
TRIU8655970,MAERSK DANUBE,11/02/2023 00:00,202306,1,1
TRIU8659168,STANLEY A,03/03/2023 00:00,202309,1,1
TRIU8660370,BFAD PACIFIC,08/02/2023 00:00,202306,1,1
TRIU8665140,LEONIDIO,19/01/2023 00:00,202303,0,
TRIU8667013,MSC ALINA,05/03/2023 00:00,202310,0,
TRIU8667081,MSC BRANKA,06/12/2022 00:00,202249,1,1
TRIU8667353,MSC ATHENS,31/01/2023 00:00,202305,1,1
TRIU8668529,CMA CGM JAMAICA,02/03/2023 00:00,202309,1,1
TRIU8668827,MAERSK PANGANI,04/02/2023 00:00,202305,1,1
TRIU8669382,MSC VITA,21/01/2023 00:00,202303,1,1
TRIU8669551,MSC ELODIE,10/02/2023 00:00,202306,1,1
TRIU8669947,MAERSK VISBY,16/01/2023 00:00,202303,1,1
TRIU8670064,MSC CATERINA,04/03/2023 00:00,202309,1,1
TRIU8670608,MSC ACAPULCO,24/12/2022 00:00,202251,1,1
TRIU8671348,MSC ELODIE,19/02/2023 00:00,202308,1,1
TRIU8672555,MSC ALINA,05/03/2023 00:00,202310,1,1
TRIU8672961,MSC ANCHORAGE,23/01/2023 00:00,202304,1,1
TRIU8678569,MSC ANCHORAGE,23/01/2023 00:00,202304,1,1
TRIU8681372,MSC SARYA III,21/01/2023 00:00,202303,1,1
TRIU8682168,MSC LILY,24/12/2022 00:00,202251,0,
TRIU8695988,APL CHARLESTON,24/12/2022 00:00,202251,0,
TRIU8696840,MSC CATERINA,04/03/2023 00:00,202309,1,1
TRIU8697105,MSC ANCHORAGE,22/01/2023 00:00,202304,1,1
TRIU8720463,MSC ALINA,05/03/2023 00:00,202310,0,
TRIU8721109,MSC ELODIE,09/02/2023 00:00,202306,1,1
TRIU8721412,SANTA CRUZ,28/12/2022 00:00,202252,1,1
TRIU8721773,MSC LILY,24/12/2022 00:00,202251,1,1
TRIU8724849,MSC VITA,21/01/2023 00:00,202303,1,1
TRIU8725402,MSC LILY,24/12/2022 00:00,202251,0,
TRIU8733286,MAERSK DANUBE,11/02/2023 00:00,202306,1,1
TRIU8735015,MAERSK DANUBE,22/02/2023 00:00,202308,0,
TRIU8737050,MSC CATHERINE VI,13/01/2023 00:00,202302,1,1
TRIU8737126,BANGKOK BRIDGE,05/03/2023 00:00,202310,1,1
TRIU8737770,MAERSK PANGANI,04/02/2023 00:00,202305,1,1
TRIU8738349,MSC ANCHORAGE,23/01/2023 00:00,202304,1,1
TRIU8739089,MSC CATERINA,04/03/2023 00:00,202309,1,1
TRIU8742225,MSC CATERINA,04/03/2023 00:00,202309,1,1
TRIU8742797,MSC ATHENS,31/01/2023 00:00,202305,1,1
TRIU8743520,MSC VITA,21/01/2023 00:00,202303,1,1
TRIU8743659,MSC CATERINA,04/03/2023 00:00,202309,1,1
TRIU8744423,MSC CATERINA,04/03/2023 00:00,202309,1,1
TRIU8744660,MSC ALINA,05/03/2023 00:00,202310,1,1
TRIU8744700,MSC LILY,24/12/2022 00:00,202251,1,1
TRIU8745836,MSC ALINA,05/03/2023 00:00,202310,0,
TRIU8746025,MSC ALINA,04/03/2023 00:00,202309,1,1
TRIU8746128,MSC DESIREE,14/11/2022 00:00,202246,1,1
TRIU8746318,MSC ANZU,12/12/2022 00:00,202250,1,1
TRIU8746724,MSC CATERINA,04/03/2023 00:00,202309,1,1
TRIU8746827,MSC CATERINA,04/03/2023 00:00,202309,1,1
TRIU8747470,MSC VITA,21/01/2023 00:00,202303,1,1
TRIU8747551,MSC VITA,21/01/2023 00:00,202303,0,
TRIU8748877,MSC ANZU,12/12/2022 00:00,202250,0,
TRIU8749390,MSC ANZU,12/12/2022 00:00,202250,1,1
TRIU8750663,MSC BRANKA,06/12/2022 00:00,202249,0,
TRIU8750771,MSC CATERINA,04/03/2023 00:00,202309,1,1
TRIU8751274,MSC VITA,21/01/2023 00:00,202303,1,1
TRIU8751593,MSC ELODIE,19/02/2023 00:00,202308,1,1
TRIU8752049,MSC ATHENS,31/01/2023 00:00,202305,1,1
TRIU8752270,MSC ALINA,05/03/2023 00:00,202310,1,1
TRIU8752305,MSC BRANKA,06/12/2022 00:00,202249,1,1
TRIU8752460,MSC ELODIE,19/02/2023 00:00,202308,1,1
TRIU8753425,MSC ANCHORAGE,22/01/2023 00:00,202304,1,1
TRIU8754606,SANTA ISABEL,05/02/2023 00:00,202306,1,1
TRIU8755304,MSC VITA,21/01/2023 00:00,202303,1,1
TRIU8755541,MSC ELODIE,19/02/2023 00:00,202308,1,1
TRIU8755881,MAERSK VILNIUS,11/12/2022 00:00,202250,1,1
TRIU8756044,MSC ELODIE,19/02/2023 00:00,202308,1,1
TRIU8756698,MSC ELODIE,04/02/2023 00:00,202305,1,1
TRIU8756759,MSC ANCHORAGE,23/01/2023 00:00,202304,1,1
TRIU8757143,MSC ALINA,05/03/2023 00:00,202310,1,1
TRIU8757816,MSC CATHERINE VI,13/01/2023 00:00,202302,1,1
TRIU8757842,MSC CATERINA,04/03/2023 00:00,202309,1,1
TRIU8758941,MSC ADELAIDE,04/01/2023 00:00,202301,1,1
TRIU8758983,MAERSK VISBY,16/01/2023 00:00,202303,1,1
TRIU8759017,MSC CATERINA,04/03/2023 00:00,202309,1,1
TRIU8759296,MAERSK VILNIUS,26/02/2023 00:00,202309,1,1
TRIU8759510,MSC VITA,21/01/2023 00:00,202303,1,1
TRIU8759676,MSC ATHENS,31/01/2023 00:00,202305,1,1
TRIU8759758,MSC CATERINA,04/03/2023 00:00,202309,1,1
TRIU8760419,MSC ALINA,05/03/2023 00:00,202310,1,1
TRIU8760492,MSC ADELAIDE,04/01/2023 00:00,202301,0,
TRIU8761138,MSC ANCHORAGE,23/01/2023 00:00,202304,1,1
TRIU8761478,MSC ANCHORAGE,22/01/2023 00:00,202304,1,1
TRIU8761499,MSC ANCHORAGE,23/01/2023 00:00,202304,1,1
TRIU8761539,MSC ELODIE,01/12/2022 00:00,202248,1,1
TRIU8762371,MSC LILY,24/12/2022 00:00,202251,1,1
TRIU8768739,MSC CATERINA,04/03/2023 00:00,202309,1,1
TRIU8768873,MSC ADELAIDE,04/01/2023 00:00,202301,1,1
TRIU8769057,MSC ANZU,12/12/2022 00:00,202250,0,
TRIU8769308,MSC ELODIE,19/02/2023 00:00,202308,1,1
TRIU8769329,MSC POSITANO,22/02/2023 00:00,202308,1,1
TRIU8769756,MSC ALINA,05/03/2023 00:00,202310,1,1
TRIU8781643,MARATHOPOLIS,27/01/2023 00:00,202304,0,
TRIU8782803,MSC BRANKA,06/12/2022 00:00,202249,1,1
TRIU8785470,MSC VITA,21/01/2023 00:00,202303,0,
TRIU8785551,MSC LILY,24/12/2022 00:00,202251,0,
TRIU8786033,MSC ELODIE,11/02/2023 00:00,202306,1,1
TRIU8786033,UNKNOWN,02/02/2023 00:00,202305,1,1
TRIU8786645,MSC ANZU,12/12/2022 00:00,202250,1,1
TRIU8786671,MSC VITA,21/01/2023 00:00,202303,1,1
TRIU8786964,MSC ELODIE,19/02/2023 00:00,202308,1,1
TRIU8787322,MSC CATERINA,04/03/2023 00:00,202309,1,1
TRIU8787446,MSC LILY,24/12/2022 00:00,202251,1,1
TRIU8787512,MSC BRANKA,06/12/2022 00:00,202249,1,1
TRIU8790408,MSC LEANDRA,05/03/2023 00:00,202310,0,
TRIU8791322,MSC ANZU,12/12/2022 00:00,202250,1,1
TRIU8791472,KALAHARI EXPRESS,08/12/2022 00:00,202249,0,
TRIU8792334,CMA CGM QUELIMANE,23/02/2023 00:00,202308,1,1
TRIU8793583,MSC ALINA,05/03/2023 00:00,202310,0,
TRIU8794722,MSC VERONIQUE,25/02/2023 00:00,202308,0,
TRIU8795014,MSC CATERINA,04/03/2023 00:00,202309,1,1
TRIU8797064,MSC CATHERINE VI,13/01/2023 00:00,202302,1,1
TRIU8797130,MSC ELODIE,19/02/2023 00:00,202308,1,1
TRIU8797640,MSC BRANKA,06/12/2022 00:00,202249,0,
TRIU8799431,MSC ANCHORAGE,23/01/2023 00:00,202304,1,1
TRIU8799679,MSC VITA,21/01/2023 00:00,202303,1,1
TRIU8799684,MSC CATHERINE VI,13/01/2023 00:00,202302,1,1
TRIU8800595,MSC KOREA,19/02/2023 00:00,202308,1,1
TRIU8802350,MSC ALINA,05/03/2023 00:00,202310,1,1
TRIU8803336,MSC CATERINA,04/03/2023 00:00,202309,1,1
TRIU8806633,MSC ALINA,05/03/2023 00:00,202310,0,
TRIU8807820,MSC ELODIE,19/02/2023 00:00,202308,1,1
TRIU8808148,MSC ELODIE,19/02/2023 00:00,202308,1,1
TRIU8809000,MSC VITA,21/01/2023 00:00,202303,1,1
TRIU8809123,MSC ALINA,05/03/2023 00:00,202310,1,1
TRIU8814639,MSC ALINA,05/03/2023 00:00,202310,0,
TRIU8825356,MSC VITA,21/01/2023 00:00,202303,1,1
TRIU8825989,MSC DAMLA,22/02/2023 00:00,202308,1,1
TRIU8826590,MSC CASSANDRE,22/11/2022 00:00,202247,1,1
TRIU8828720,MSC ATHENS,31/01/2023 00:00,202305,1,1
TRIU8834086,MAERSK VILNIUS,26/02/2023 00:00,202309,1,1
TRIU8835420,MSC VITA,21/01/2023 00:00,202303,1,1
TRIU8835837,MSC CASSANDRE,22/11/2022 00:00,202247,1,1
TRIU8839051,MSC ALINA,05/03/2023 00:00,202310,1,1
TRIU8842501,MSC ALINA,05/03/2023 00:00,202310,0,
TRIU8842780,MSC CATERINA,04/03/2023 00:00,202309,1,1
TRIU8843391,MSC ELODIE,19/02/2023 00:00,202308,1,1
TRIU8843724,MSC ANZU,12/12/2022 00:00,202250,1,1
TRIU8843961,MSC CATHERINE VI,13/01/2023 00:00,202302,1,1
TRIU8844926,MSC CATERINA,04/03/2023 00:00,202309,1,1
TRIU8845162,MSC BRANKA,06/12/2022 00:00,202249,0,
TRIU8845795,MSC ACAPULCO,24/12/2022 00:00,202251,1,1
TRIU8846868,MSC CATERINA,04/03/2023 00:00,202309,1,1
TRIU8847400,MSC MELTEMI III,07/02/2023 00:00,202306,1,1
TRIU8847592,MSC ELODIE,01/12/2022 00:00,202248,1,1
TRIU8848238,MSC ELODIE,19/02/2023 00:00,202308,1,1
TRIU8848259,MSC ELODIE,19/02/2023 00:00,202308,1,1
TRIU8848921,MSC ALINA,05/03/2023 00:00,202310,1,1
TRIU8849569,MSC KOREA,08/12/2022 00:00,202249,1,1
TRIU8849949,MSC ANCHORAGE,23/01/2023 00:00,202304,1,1
TRIU8853379,MSC VITA,21/01/2023 00:00,202303,1,1
TRIU8855200,KALAHARI EXPRESS,08/12/2022 00:00,202249,0,
TRIU8861800,MSC ELODIE,19/02/2023 00:00,202308,1,1
TRIU8861923,MSC CATERINA,04/03/2023 00:00,202309,1,1
TRIU8862494,MSC VITA,21/01/2023 00:00,202303,1,1
TRIU8862787,MSC LILY,24/12/2022 00:00,202251,1,1
TRIU8863166,MSC ELODIE,19/02/2023 00:00,202308,1,1
TRIU8863401,MSC ELODIE,19/02/2023 00:00,202308,1,1
TRIU8863443,MSC LILY,24/12/2022 00:00,202251,1,1
TRIU8863588,MSC ANCHORAGE,23/01/2023 00:00,202304,1,1
TRIU8864753,MEHUIN,19/01/2023 00:00,202303,1,1
TRIU8865404,SANTA ISABEL,05/02/2023 00:00,202306,1,1
TRIU8865868,MAERSK DANUBE,22/02/2023 00:00,202308,1,1
TRIU8866150,KALAHARI EXPRESS,08/02/2023 00:00,202306,0,
TRIU8869014,SANTA CRUZ,28/12/2022 00:00,202252,1,1
TRIU8871325,MSC ALINA,05/03/2023 00:00,202310,1,1
TRIU8871937,MSC ANCHORAGE,23/01/2023 00:00,202304,0,
TRIU8872194,MSC VITA,21/01/2023 00:00,202303,1,1
TRIU8872825,MSC ATHENS,29/01/2023 00:00,202305,1,1
TRIU8872949,MSC VITA,21/01/2023 00:00,202303,1,1
TRIU8872996,MSC ATHENS,31/01/2023 00:00,202305,1,1
TRIU8873396,MSC ELODIE,13/02/2023 00:00,202307,1,1
TRIU8873734,MSC CATERINA,04/03/2023 00:00,202309,1,1
TRIU8874094,SANTA ISABEL,05/02/2023 00:00,202306,1,1
TRIU8877133,MSC BRANKA,06/12/2022 00:00,202249,0,
TRIU8877365,MSC VITA,21/01/2023 00:00,202303,1,1
TRIU8877920,MSC BRANKA,06/12/2022 00:00,202249,1,1
TRIU8879223,BEAR MOUNTAIN BRIDGE,24/02/2023 00:00,202308,1,1
TRIU8879394,MSC ABY,12/01/2023 00:00,202302,1,1
TRIU8881431,DOLPHIN II,20/01/2023 00:00,202303,0,
TRIU8883096,MOL PROFICIENCY,01/12/2022 00:00,202248,1,1
TRIU8883497,KALAHARI EXPRESS,08/12/2022 00:00,202249,1,0
TRIU8884702,SANTA CRUZ,28/12/2022 00:00,202252,1,1
TRIU8885170,MOL PRESENCE,21/12/2022 00:00,202251,1,1
TRIU8885632,MSC CATERINA,04/03/2023 00:00,202309,1,1
TRIU8885756,MSC CATERINA,04/03/2023 00:00,202309,1,1
TRIU8886048,MSC ELODIE,07/02/2023 00:00,202306,1,1
TRIU8886388,MSC CATHERINE VI,13/01/2023 00:00,202302,1,1
TRIU8886428,MSC ATHENS,31/01/2023 00:00,202305,1,1
TRIU8887321,MSC ALINA,05/03/2023 00:00,202310,0,
TRIU8887492,MSC ANCHORAGE,23/01/2023 00:00,202304,1,1
TRIU8887595,MSC ANZU,12/12/2022 00:00,202250,0,
TRIU8888159,MSC ANCHORAGE,23/01/2023 00:00,202304,1,1
TRIU8888380,MAERSK VALLVIK,13/01/2023 00:00,202302,1,1
TRIU8890808,MSC ATHENS,31/01/2023 00:00,202305,1,1
TRIU8891790,MSC VITA,21/01/2023 00:00,202303,1,1
TRIU8893793,MEHUIN,19/01/2023 00:00,202303,0,
TRIU8893896,MOL PROFICIENCY,01/12/2022 00:00,202248,1,1
TRIU8893936,SANTA TERESA,12/01/2023 00:00,202302,1,1
TRIU8894589,KALAHARI EXPRESS,12/02/2023 00:00,202307,1,1
TRIU8894784,MEHUIN,19/01/2023 00:00,202303,1,1
TRIU8895585,KALAHARI EXPRESS,08/12/2022 00:00,202249,0,
TRIU8895728,SANTA CRUZ,28/12/2022 00:00,202252,1,1
TRIU8897211,KALAHARI EXPRESS,08/12/2022 00:00,202249,1,1
TRIU8899560,MOL PRESENCE,21/12/2022 00:00,202251,1,1
TRIU8910102,MSC VITA,21/01/2023 00:00,202303,1,1
TRIU8910632,MSC ELODIE,30/01/2023 00:00,202305,1,1
TRIU8910669,MSC ANCHORAGE,23/01/2023 00:00,202304,1,1
TRIU8910735,MSC ATHENS,31/01/2023 00:00,202305,1,1
TRIU8910822,MSC ELODIE,01/12/2022 00:00,202248,1,1
TRIU8912213,MSC ELODIE,05/02/2023 00:00,202306,1,1
TRIU8912379,MSC ELODIE,19/02/2023 00:00,202308,0,
TRIU8912661,MSC ANZU,12/12/2022 00:00,202250,1,1
TRIU8912933,MSC GIADA III,01/02/2023 00:00,202305,1,1
TRIU8913502,MSC CATERINA,04/03/2023 00:00,202309,1,1
TRIU8913708,MSC ALINA,05/03/2023 00:00,202310,1,1
TRIU8914010,MSC ANCHORAGE,22/01/2023 00:00,202304,1,1
TRIU8915070,MSC VITA,21/01/2023 00:00,202303,1,1
TRIU8915418,MSC CATHERINE VI,13/01/2023 00:00,202302,0,
TRIU8915892,MSC ALINA,05/03/2023 00:00,202310,0,
TRIU8916477,MSC CATHERINE VI,13/01/2023 00:00,202302,1,1
TRIU8918171,MSC ELODIE,11/02/2023 00:00,202306,1,1
TRIU8918206,MSC ALINA,04/03/2023 00:00,202309,1,1
TRIU8918865,MSC VITA,21/01/2023 00:00,202303,1,1
TRIU8918891,MSC VITA,21/01/2023 00:00,202303,1,1
TRIU8919645,MSC ADELAIDE,04/01/2023 00:00,202301,1,1
TRIU8920693,CMA CGM QUELIMANE,23/02/2023 00:00,202308,1,1
TRIU8922248,MSC ADELAIDE,04/01/2023 00:00,202301,1,1
TRIU8922649,MSC ALINA,04/03/2023 00:00,202309,0,
TRIU8923650,MSC ADELAIDE,04/01/2023 00:00,202301,0,
TRIU8925864,MSC CATHERINE VI,13/01/2023 00:00,202302,0,
TRIU8926032,MSC ACAPULCO,28/02/2023 00:00,202309,1,1
TRIU8926177,MSC ANCHORAGE,23/01/2023 00:00,202304,1,1
TRIU8926921,MSC CATERINA,04/03/2023 00:00,202309,1,1
TRIU8927070,MSC CATERINA,04/03/2023 00:00,202309,1,1
TRIU8927912,MSC ELODIE,01/12/2022 00:00,202248,1,0
TRIU8928117,MSC ELODIE,13/02/2023 00:00,202307,1,1
TRIU8928375,MSC VITA,21/01/2023 00:00,202303,1,1
TRIU8929279,SANTA RITA,14/12/2022 00:00,202250,0,
TRIU8930496,MSC ALINA,05/03/2023 00:00,202310,1,1
TRIU8931682,MSC ELODIE,19/02/2023 00:00,202308,1,1
TRIU8932164,MSC ELODIE,10/02/2023 00:00,202306,1,1
TRIU8932190,MSC ELODIE,19/02/2023 00:00,202308,1,1
TRIU8932328,MSC ALINA,05/03/2023 00:00,202310,1,1
TRIU8932992,MSC CATERINA,04/03/2023 00:00,202309,1,1
TRIU8933411,MSC CATHERINE VI,13/01/2023 00:00,202302,0,
TRIU8934850,MSC BRANKA,06/12/2022 00:00,202249,1,1
TRIU8935311,MSC CASSANDRE,22/11/2022 00:00,202247,1,1
TRIU8935435,MSC LILY,24/12/2022 00:00,202251,1,1
TRIU8935590,MSC LILY,24/12/2022 00:00,202251,0,
TRIU8936030,MSC ATHENS,31/01/2023 00:00,202305,1,1
TRIU8936200,MSC ELODIE,19/02/2023 00:00,202308,1,1
TRIU8937593,MSC CATHERINE VI,13/01/2023 00:00,202302,1,0
TRIU8937715,MSC ACAPULCO,24/12/2022 00:00,202251,1,1
TRIU8937844,MSC VITA,21/01/2023 00:00,202303,1,1
TRIU8937865,MSC CATERINA,04/03/2023 00:00,202309,1,1
TRIU8938244,MSC VITA,21/01/2023 00:00,202303,1,1
TRIU8941401,KALAHARI EXPRESS,08/12/2022 00:00,202249,0,
TRIU8942748,BANGKOK BRIDGE,05/03/2023 00:00,202310,1,1
TRIU8945217,MSC VITA,21/01/2023 00:00,202303,1,0
TRIU8945860,MSC VITA,21/01/2023 00:00,202303,1,1
TRIU8946960,MSC CATHERINE VI,13/01/2023 00:00,202302,1,1
TRIU8947415,MSC CATERINA,04/03/2023 00:00,202309,1,1
TRIU8947610,MSC VITA,21/01/2023 00:00,202303,1,1
TRIU8947837,MSC LILY,24/12/2022 00:00,202251,1,1
TRIU8948664,MSC ANZU,12/12/2022 00:00,202250,0,
TRIU8953655,MSC ATHENS,31/01/2023 00:00,202305,1,1
TRIU8957590,MSC CATERINA,04/03/2023 00:00,202309,1,1
TRIU8957970,MSC BRANKA,06/12/2022 00:00,202249,0,
TRIU8958282,MSC ACAPULCO,24/12/2022 00:00,202251,1,1
TRIU8958430,MSC ALINA,05/03/2023 00:00,202310,1,1
TRIU8958739,MSC ATHENS,31/01/2023 00:00,202305,1,1
TRIU8959289,MSC VITA,21/01/2023 00:00,202303,1,1
TRIU8959381,MSC CATHERINE VI,13/01/2023 00:00,202302,0,
TRIU8959519,MSC LILY,24/12/2022 00:00,202251,0,
TRIU8959782,MSC ALINA,05/03/2023 00:00,202310,1,1
TRIU8959870,MSC ANCHORAGE,23/01/2023 00:00,202304,1,1
TRIU8960680,MSC VITA,21/01/2023 00:00,202303,1,1
TRIU8960741,MSC ADELAIDE,04/01/2023 00:00,202301,0,
TRIU8961223,MSC ELODIE,19/02/2023 00:00,202308,1,1
TRIU8963925,MSC CASSANDRE,22/11/2022 00:00,202247,1,1
TRIU8964161,MSC ALINA,05/03/2023 00:00,202310,1,1
TRIU8964198,MSC CATHERINE VI,13/01/2023 00:00,202302,1,1
TRIU8964346,MSC CATHERINE VI,13/01/2023 00:00,202302,0,
TRIU8964475,MSC BRANKA,06/12/2022 00:00,202249,0,
TRIU8964834,MSC CATERINA,04/03/2023 00:00,202309,1,1
TRIU8969353,FAYSTON FARMS,16/02/2023 00:00,202307,1,1
TRIU8972070,HALSTED,03/02/2023 00:00,202305,1,1
TRIU8976537,KALAHARI EXPRESS,12/02/2023 00:00,202307,0,
TRIU8977385,MSC ELODIE,19/02/2023 00:00,202308,1,1
TRIU8977493,MOL PRESENCE,21/12/2022 00:00,202251,1,1
TRIU8986371,MSC VITA,21/01/2023 00:00,202303,1,1
TRIU8986427,MSC ANCHORAGE,23/01/2023 00:00,202304,1,1
TRIU8986582,MSC CATHERINE VI,13/01/2023 00:00,202302,0,
TRIU8986685,MSC ALINA,05/03/2023 00:00,202310,0,
TRIU8987233,MSC ELODIE,19/02/2023 00:00,202308,1,1
TRIU8987320,MSC LILY,24/12/2022 00:00,202251,1,1
TRIU8987721,MSC ALINA,05/03/2023 00:00,202310,1,1
TRIU8988163,MSC ADELAIDE,04/01/2023 00:00,202301,1,1
TRIU8989236,MSC VITA,21/01/2023 00:00,202303,1,1
TRIU8990514,SANTA TERESA,12/01/2023 00:00,202302,1,1
TRIU8990978,SANTA CRUZ,28/12/2022 00:00,202252,1,0
TRIU8993004,NELE MAERSK,30/01/2023 00:00,202305,1,1
TRIU8993452,MSC ANCHORAGE,23/01/2023 00:00,202304,1,1
TRIU8993730,MSC CASSANDRE,22/11/2022 00:00,202247,1,1
TRIU8993961,MSC ALINA,05/03/2023 00:00,202310,1,1
TRIU8994084,MSC ANCHORAGE,23/01/2023 00:00,202304,1,1
TRIU8995075,MSC ALINA,05/03/2023 00:00,202310,1,1
TRIU8995645,MSC CATERINA,04/03/2023 00:00,202309,0,
TRIU8995687,MSC VITA,21/01/2023 00:00,202303,0,
TRIU8996240,MSC BRANKA,06/12/2022 00:00,202249,0,
TRIU8997437,MSC ATHENS,31/01/2023 00:00,202305,1,1
TRIU8999002,MSC ALINA,05/03/2023 00:00,202310,1,1
TRLU1602695,MSC CATERINA,04/03/2023 00:00,202309,1,1
TRLU1602930,MSC VITA,21/01/2023 00:00,202303,1,1
TRLU1610263,MSC ATHENS,31/01/2023 00:00,202305,1,1
TRLU1610540,MSC LILY,24/12/2022 00:00,202251,1,1
TRLU1611510,MSC VITA,21/01/2023 00:00,202303,1,1
TRLU1611589,MSC LILY,24/12/2022 00:00,202251,0,
TRLU1611892,MSC CATERINA,04/03/2023 00:00,202309,1,1
TRLU1612420,MSC LILY,24/12/2022 00:00,202251,1,1
TRLU1612651,MSC VITA,21/01/2023 00:00,202303,1,1
TRLU1617416,MSC CATHERINE VI,13/01/2023 00:00,202302,1,1
TRLU1629799,MSC CATERINA,04/03/2023 00:00,202309,0,
TRLU1635066,MSC CATHERINE VI,13/01/2023 00:00,202302,1,1
TRLU1636421,MSC DONATA,01/03/2023 00:00,202309,1,1
TRLU1636442,MSC BRANKA,06/12/2022 00:00,202249,0,
